filename,class_id,class_name,cc_count,significant_cc,main_ratio,voxel_count
100_stage3.nii.gz,6,Aorta,2,2,0.541465035228042,638128
100_stage3.nii.gz,7,PA,1,1,1.0,201363
100_stage3.nii.gz,8,LAA,1,1,1.0,103200
100_stage3.nii.gz,9,Coronary,1,1,1.0,24886
100_stage3.nii.gz,10,PV,3,3,0.5130307634966599,139516
111_stage3.nii.gz,1,Myocardium,1,1,1.0,649456
111_stage3.nii.gz,2,LA,1,1,1.0,407325
111_stage3.nii.gz,3,LV,1,1,1.0,794472
111_stage3.nii.gz,4,RA,1,1,1.0,716669
111_stage3.nii.gz,5,RV,1,1,1.0,904585
111_stage3.nii.gz,6,Aorta,2,2,0.5206988411151291,575467
111_stage3.nii.gz,7,PA,1,1,1.0,226824
111_stage3.nii.gz,8,LAA,1,1,1.0,85834
111_stage3.nii.gz,9,Coronary,2,1,0.9640319436584293,15903
111_stage3.nii.gz,10,PV,3,3,0.5605739204850648,109841
103_stage3.nii.gz,1,Myocardium,1,1,1.0,798122
103_stage3.nii.gz,2,LA,1,1,1.0,585922
103_stage3.nii.gz,3,LV,1,1,1.0,711724
103_stage3.nii.gz,4,RA,1,1,1.0,787816
103_stage3.nii.gz,5,RV,1,1,1.0,812949
103_stage3.nii.gz,6,Aorta,2,2,0.534001863917319,478562
103_stage3.nii.gz,7,PA,3,2,0.7387465841866611,66602
103_stage3.nii.gz,8,LAA,1,1,1.0,39158
103_stage3.nii.gz,9,Coronary,1,1,1.0,10913
103_stage3.nii.gz,10,PV,3,3,0.42963665829757575,119089
164_stage3.nii.gz,1,Myocardium,1,1,1.0,597080
164_stage3.nii.gz,2,LA,1,1,1.0,456096
164_stage3.nii.gz,3,LV,1,1,1.0,810780
164_stage3.nii.gz,4,RA,1,1,1.0,507889
164_stage3.nii.gz,5,RV,1,1,1.0,978793
164_stage3.nii.gz,6,Aorta,2,2,0.6303653683185578,411831
164_stage3.nii.gz,7,PA,2,2,0.6855408229444404,55508
164_stage3.nii.gz,8,LAA,1,1,1.0,41139
164_stage3.nii.gz,9,Coronary,1,1,1.0,11036
164_stage3.nii.gz,10,PV,2,2,0.5743025228281662,138535
153_stage3.nii.gz,1,Myocardium,1,1,1.0,632985
153_stage3.nii.gz,2,LA,1,1,1.0,377813
153_stage3.nii.gz,3,LV,1,1,1.0,621993
153_stage3.nii.gz,4,RA,1,1,1.0,586839
153_stage3.nii.gz,5,RV,1,1,1.0,822643
153_stage3.nii.gz,6,Aorta,2,2,0.5341027400876406,473525
153_stage3.nii.gz,7,PA,1,1,1.0,240301
153_stage3.nii.gz,8,LAA,1,1,1.0,22468
153_stage3.nii.gz,9,Coronary,1,1,1.0,10891
153_stage3.nii.gz,10,PV,3,3,0.5145788824361328,99699
171_stage3.nii.gz,1,Myocardium,1,1,1.0,763355
171_stage3.nii.gz,2,LA,1,1,1.0,486619
171_stage3.nii.gz,3,LV,1,1,1.0,754047
171_stage3.nii.gz,4,RA,1,1,1.0,597682
171_stage3.nii.gz,5,RV,1,1,1.0,939706
171_stage3.nii.gz,6,Aorta,2,2,0.5020322218133393,605987
171_stage3.nii.gz,7,PA,2,1,0.9580624779536319,257979
171_stage3.nii.gz,8,LAA,1,1,1.0,40844
171_stage3.nii.gz,9,Coronary,2,1,0.9779013610420021,20499
171_stage3.nii.gz,10,PV,4,4,0.3035803903012575,139482
115_stage3.nii.gz,1,Myocardium,1,1,1.0,856482
115_stage3.nii.gz,2,LA,1,1,1.0,413861
115_stage3.nii.gz,3,LV,1,1,1.0,923163
115_stage3.nii.gz,4,RA,1,1,1.0,387762
115_stage3.nii.gz,5,RV,1,1,1.0,898498
115_stage3.nii.gz,6,Aorta,2,2,0.5462544301666112,487002
115_stage3.nii.gz,7,PA,1,1,1.0,257447
115_stage3.nii.gz,8,LAA,1,1,1.0,70321
115_stage3.nii.gz,9,Coronary,1,1,1.0,16917
115_stage3.nii.gz,10,PV,3,3,0.543940663101298,139677
106_stage3.nii.gz,1,Myocardium,1,1,1.0,901319
106_stage3.nii.gz,2,LA,1,1,1.0,417160
106_stage3.nii.gz,3,LV,1,1,1.0,982194
106_stage3.nii.gz,4,RA,1,1,1.0,604054
106_stage3.nii.gz,5,RV,1,1,1.0,1147533
106_stage3.nii.gz,6,Aorta,2,2,0.5933188421631088,613247
106_stage3.nii.gz,7,PA,2,2,0.6823538586852914,115402
106_stage3.nii.gz,8,LAA,1,1,1.0,66788
106_stage3.nii.gz,9,Coronary,2,2,0.620533767813296,43577
106_stage3.nii.gz,10,PV,2,2,0.5792375112267336,161445
173_stage3.nii.gz,1,Myocardium,1,1,1.0,745367
173_stage3.nii.gz,2,LA,1,1,1.0,379995
173_stage3.nii.gz,3,LV,1,1,1.0,849701
173_stage3.nii.gz,4,RA,1,1,1.0,597767
173_stage3.nii.gz,5,RV,1,1,1.0,1061930
173_stage3.nii.gz,6,Aorta,2,2,0.5738020559765888,666350
173_stage3.nii.gz,7,PA,2,1,0.9543817897086205,162194
173_stage3.nii.gz,8,LAA,1,1,1.0,78041
173_stage3.nii.gz,9,Coronary,1,1,1.0,11352
173_stage3.nii.gz,10,PV,2,2,0.51494702320888,142704
137_stage3.nii.gz,1,Myocardium,1,1,1.0,448474
137_stage3.nii.gz,2,LA,1,1,1.0,341435
137_stage3.nii.gz,3,LV,1,1,1.0,381453
137_stage3.nii.gz,4,RA,1,1,1.0,416090
137_stage3.nii.gz,5,RV,1,1,1.0,559778
